	Stop number	Name without locality	Locality	Locality number	Code	Stop No	NaPTAN stop class	NaPTANId	Easting	Northing	lat	lon
13973	15171	Nutgrove Avenue	Nutgrove	E0825031	->SW	1314	BCT	8250DB001314	716115	728518	53.29422671	-6.258231541
13974	15172	Oakdown Road	Nutgrove	E0825031	->SW	1316	BCT	8250DB001316	715879	728378	53.29302074	-6.261820909
13975	15173	Knockshinna Estate	Deansgrange	E0825025	->SE	2015	BCT	8250DB002015	721440	726574	53.27557192	-6.179140508
13976	15174	Stillorgan Road (Newtownpark Ave)	Deansgrange	E0825025	->SE	2016	BCT	8250DB002016	721099	726862	53.27823682	-6.18414094
13977	15175	Foxrock Church	Deansgrange	E0825025	->SE1	2017	BCT	8250DB002017	721719	726428	53.27419654	-6.175015407
13979	15176	Kill Lane (Foxrock Court)	Deansgrange	E0825025	->NE	2018	BCT	8250DB002018	721912	726463	53.27446662	-6.172109872
13980	15177	Beechwood Court	Galloping Green	E0825032	->SE	2014	BCT	8250DB002014	720503	727279	53.28211826	-6.192914933
13982	15178	Stillorgan Road	Mount Merrion	E0825018	->S	2010	BCT	8250DB002010	719672	729126	53.29889724	-6.20467441
13983	15179	College of Further Education	Stillorgan	E0825009	->SE	20	BCT	8250DB002011	719952	728320	53.29159401	-6.200780458
13984	15180	Shopping Centre	Stillorgan	E0825009	->NW	2066	BCT	8250DB002066	720039	728149	53.2900383	-6.199540809
13985	15180	Shopping Centre	Stillorgan	E0825009	->SE	201	BCT	8250DB002012	720065	728137	53.28992463	-6.199155582
13986	15181	Saint John of God's Hospital	Galloping Green	E0825032	->S	2013	BCT	8250DB002013	720391	727632	53.28531453	-6.194459898
13987	15182	Our Lady's Manor	Dalkey	E0825001	->NW	306	BCT	8250DB003061	726170	727653	53.28415996	-6.107832751
13988	15182	Our Lady's Manor	Dalkey	E0825001	->SE	3054	BCT	8250DB003054	726187	727647	53.28410202	-6.107580336
13989	15183	Breffni Road	Glasthule	E0825022	->W	306	BCT	8250DB003062	725899	727803	53.28557167	-6.111835096
13990	15184	Buckley Galleries	Glasthule	E0825022	->W	3063	BCT	8250DB003063	725599	727840	53.28597514	-6.116317045
13991	15185	Brighton House	Glasthule	E0825022	->E	3064	BCT	8250DB003064	725392	727847	53.28608699	-6.119416952
13992	15186	The Paddocks	Dalkey	E0825001	->N	3060	BCT	8250DB003060	726233	727430	53.28214196	-6.106977058
13993	15187	Castle Street	Dalkey	E0825001	->N	3058	BCT	8250DB003058	726183	727012	53.27839933	-6.107892314
13994	15187	Castle Street	Dalkey	E0825001	->S1	3057	BCT	8250DB003057	726238	727000	53.27827846	-6.107072849
13995	15188	Church Road	Dalkey	E0825001	->S2	3056	BCT	8250DB003056	726231	727226	53.28031008	-6.107088029
13996	15188	Church Road	Dalkey	E0825001	->N	305	BCT	8250DB003059	726230	727193	53.28001391	-6.107116118
13997	15189	Upper George's Street #1	Dun Laoghaire	E0825030	->NW	3070	BCT	8250DB003070	724281	728489	53.2921151	-6.135818534
13998	15190	Dunleary Hill	Dun Laoghaire	E0825030	->W	307	BCT	8250DB003071	723648	728792	53.29498472	-6.145189969
13999	15191	Longford Place	Dun Laoghaire	E0825030	->SW	307	BCT	8250DB003072	723417	728697	53.29418522	-6.148690061
14000	15192	Monkstown Road (Albany Avenue)	Monkstown (DunLaoghaire-Rathdown)	E0825023	->E2	303	BCT	8250DB003039	722801	728699	53.29434621	-6.157924317
14001	15193	Upper George's Street	Dun Laoghaire	E0825030	->NW	306	BCT	8250DB003069	724497	728343	53.29075303	-6.132637683
14002	15194	Glasthule Road	Glasthule	E0825022	->SE	3050	BCT	8250DB003050	725203	727938	53.28694902	-6.122213987
14003	15194	Glasthule Road	Glasthule	E0825022	->W	3065	BCT	8250DB003065	725167	727942	53.28699345	-6.12275202
14004	15195	Glasthule Church	Glasthule	E0825022	->NW	3066	BCT	8250DB003066	724967	728018	53.28772326	-6.125719965
14005	15196	Summerhill Road	Glasthule	E0825022	->SE	304	BCT	8250DB003049	725055	727985	53.2874061	-6.124413884
14006	15196	Summerhill Road	Glasthule	E0825022	->NW	3067	BCT	8250DB003067	724853	728093	53.28842378	-6.127399294
14007	15197	Upper George's Street	Dun Laoghaire	E0825030	->NW	3068	BCT	8250DB003068	724643	728244	53.28982949	-6.130487902
14008	15197	Upper George's Street	Dun Laoghaire	E0825030	->SE	3047	BCT	8250DB003047	724607	728281	53.29017029	-6.131013039
14009	15198	Ulverton Road	Dalkey	E0825001	->S	3055	BCT	8250DB003055	726240	727396	53.2818349	-6.106885648
14010	15199	Monkstown Crescent	Monkstown (DunLaoghaire-Rathdown)	E0825023	->E	304	BCT	8250DB003041	723357	728678	53.29402852	-6.149596951
14011	15200	De Vesci Terrace	Dun Laoghaire	E0825030	->E	304	BCT	8250DB003042	723578	728798	53.29505493	-6.146237083
14012	15201	Upper Albert Road	Glenageary	E0825029	->S	3044	BCT	8250DB003044	725323	727157	53.2799056	-6.120723196
14013	15202	Temple Road	Blackrock (DunLaoghaire-Rathdown)	E0825014	->SE	3034	BCT	8250DB003034	721667	729258	53.29962882	-6.174711251
14014	15202	Temple Road	Blackrock (DunLaoghaire-Rathdown)	E0825014	->N2	7188	BCT	8230DB007188	721665	729241	53.29947658	-6.174747752
14015	15203	Montpellier Manor	Monkstown (DunLaoghaire-Rathdown)	E0825023	->E	3036	BCT	8250DB003036	722148	728849	53.29584441	-6.167656458
14016	15204	Monkstown Road (Queen's Park)	Monkstown (DunLaoghaire-Rathdown)	E0825023	->W	3075	BCT	8250DB003075	722511	728751	53.29488038	-6.162251951
14017	15205	Monkstown Road	Monkstown (DunLaoghaire-Rathdown)	E0825023	->E1	3074	BCT	8250DB003074	722710	728713	53.29449303	-6.159283182
14018	15205	Monkstown Road	Monkstown (DunLaoghaire-Rathdown)	E0825023	->E2	3038	BCT	8250DB003038	722598	728739	53.29475248	-6.16095226
14019	15206	Sandycove Tennis Club	Glasthule	E0825022	->E	305	BCT	8250DB003051	725500	727854	53.28612433	-6.117795401
14020	15207	Sandycove Road	Glasthule	E0825022	->W	305	BCT	8250DB003052	725694	727826	53.28582689	-6.114898654
14021	15208	Baywater Terrace	Glasthule	E0825022	->E	3053	BCT	8250DB003053	725932	727808	53.28560875	-6.111338493
14022	15209	Dun Laoghaire Shopping Centre	Dun Laoghaire	E0825030	->SE	3046	BCT	8250DB003046	724326	728478	53.29200575	-6.135148242
14023	15210	Outside Train Station	Glasthule	E0825022	->SE	3048	BCT	8250DB003048	724877	728095	53.28843609	-6.127038756
14024	15211	Killiney Golf Club	Killiney	E0825005	->SW	3104	BCT	8250DB003104	724688	725705	53.267013	-6.130808946
14025	15212	Arnold Park Roundabout	Glenageary	E0825029	->NE	3105	BCT	8250DB003105	724787	726174	53.27120241	-6.129141759
14026	15213	Avondale Road (Arnold Grove)	Glenageary	E0825029	->NE	3106	BCT	8250DB003106	724899	726266	53.27200243	-6.127427469
14027	15214	Avondale Park	Glenageary	E0825029	->NE	3107	BCT	8250DB003107	725099	726417	53.27331163	-6.124371303
14028	15215	Ballinaclea Road	Killiney	E0825005	->NE	3095	BCT	8250DB003095	725279	726148	53.27085295	-6.121780064
14029	15215	Ballinaclea Road	Killiney	E0825005	->SW	3103	BCT	8250DB003103	725294	726158	53.27093923	-6.121551373
14030	15216	Killiney Hill Road	Killiney	E0825005	->N	30	BCT	8250DB003099	725747	725492	53.26484995	-6.115027075
14031	15217	Killiney Hill Park	Killiney	E0825005	->N	3100	BCT	8250DB003100	725772	725863	53.26817642	-6.114505904
14032	15217	Killiney Hill Park	Killiney	E0825005	->S	3098	BCT	8250DB003098	725781	725829	53.26786889	-6.114384502
14033	15218	Fort Lawns Estate	Killiney	E0825005	->W	310	BCT	8250DB003101	725701	726057	53.26993578	-6.115493013
14034	15219	Killiney Grove	Dalkey	E0825001	->W	310	BCT	8250DB003102	725488	726112	53.27048021	-6.118662723
14035	15220	Stradbrook Road	Monkstown (DunLaoghaire-Rathdown)	E0825023	->SE	3115	BCT	8250DB003115	722156	728643	53.29399219	-6.167615733
14036	15221	Maynard	Kill of The Grange	E0825026	->SW	3116	BCT	8250DB003116	722197	728191	53.28992269	-6.167174904
14037	15222	Link Road	Kill of The Grange	E0825026	->S	3117	BCT	8250DB003117	722222	727711	53.28560537	-6.166984741
14038	15224	Avondale Road	Glenageary	E0825029	->SW	30	BCT	8250DB003091	725127	726459	53.27368228	-6.123935219
14039	15224	Avondale Road	Glenageary	E0825029	->NE	3108	BCT	8250DB003108	725166	726561	53.27458927	-6.123310685
14040	15225	Barnhill Avenue	Dalkey	E0825001	->W	3	BCT	8250DB003111	725688	726879	53.2773222	-6.115362976
14041	15226	Church	Blackrock (DunLaoghaire-Rathdown)	E0825014	->NW	3080	BCT	8250DB003080	721704	729326	53.30023113	-6.174130413
14042	15227	Frascati Shop Centre	Blackrock (DunLaoghaire-Rathdown)	E0825014	->NW	3083	BCT	8250DB003083	721242	729426	53.30123524	-6.181019574
14043	15228	Seapoint Avenue	Blackrock (DunLaoghaire-Rathdown)	E0825014	->N	307	BCT	8250DB003079	721945	729118	53.29830741	-6.170596685
14044	15229	Monkstown Road (Montpelier Parade)	Monkstown (DunLaoghaire-Rathdown)	E0825023	->W	3076	BCT	8250DB003076	722258	728806	53.29543281	-6.166023823
14045	15230	Monkstown Road	Monkstown (DunLaoghaire-Rathdown)	E0825023	->W	3077	BCT	8250DB003077	722094	728856	53.29591972	-6.168463369
14046	15231	Killiney Road	Dalkey	E0825001	->E	3096	BCT	8250DB003096	725514	726110	53.2704561	-6.118273946
14047	15232	Wyvern Estate	Dalkey	E0825001	->E	3097	BCT	8250DB003097	725729	726056	53.26992016	-6.115073881
14048	15233	Avondale Road	Glenageary	E0825029	->SW	3093	BCT	8250DB003093	724724	726077	53.27034594	-6.13012376
14049	15234	Outside Train Station	Blackrock (DunLaoghaire-Rathdown)	E0825014	->NW	3085	BCT	8250DB003085	721415	729569	53.30248014	-6.178370832
14051	15235	Saint Joseph of Cluny School	Glenageary	E0825029	->SW	30	BCT	8250DB003092	724943	726280	53.27211782	-6.126762678
14052	15236	Upper Kilmacud Road #1	Kilmacud	E0825010	->E	2876	BCT	8250DB002876	718256	727760	53.28694464	-6.226414553
14053	15236	Upper Kilmacud Road #1	Kilmacud	E0825010	->N	2874	BCT	8250DB002874	718149	727800	53.28732779	-6.228003611
14054	15237	Hazel Villas	Kilmacud	E0825010	->SE	2877	BCT	8250DB002877	718705	727566	53.28510169	-6.21975653
14055	15238	Upper Churchtown Road (Notre Dame School)	Dundrum (Dun Laoghaire-Rathdown)	E0825002	->W	2867	BCT	8250DB002867	716668	728506	53.29399753	-6.249944971
14056	15238	Upper Churchtown Road (Notre Dame School)	Dundrum (Dun Laoghaire-Rathdown)	E0825002	->E	2868	BCT	8250DB002868	716710	728508	53.29400625	-6.249314546
14058	15240	Emerald Briar	Goatstown	E0825016	->E	287	BCT	8250DB002872	717590	728021	53.28943722	-6.236301344
14059	15241	Upper Kilmacud Road	Kilmacud	E0825010	->W	2887	BCT	8250DB002887	717758	727993	53.28914842	-6.233793247
14060	15241	Upper Kilmacud Road	Kilmacud	E0825010	->SE	2873	BCT	8250DB002873	717844	727963	53.28885984	-6.232515164
14061	15243	Eden Park Road	Kilmacud	E0825010	->NW	2886	BCT	8250DB002886	717930	727908	53.28834667	-6.231246376
14062	15244	Upper Kilmacud Road #2	Kilmacud	E0825010	->W1	2880	BCT	8250DB002880	719031	727478	53.28423816	-6.21490299
14063	15244	Upper Kilmacud Road #2	Kilmacud	E0825010	->W2	288	BCT	8250DB002882	718793	727517	53.28464184	-6.218455787
14064	15245	Upper Kilmacud Road	Kilmacud	E0825010	->W	2883	BCT	8250DB002883	718569	727622	53.28563514	-6.221774183
14065	15246	Eden Park Avenue	Kilmacud	E0825010	->W	2885	BCT	8250DB002885	718175	727773	53.28707947	-6.227623908
14066	15247	Dundrum Shopping Centre	Dundrum (Dun Laoghaire-Rathdown)	E0825002	->NW	2866	BCT	8250DB002866	716955	728237	53.29151793	-6.245741119
14067	15248	Broadford Walk	Ballinteer	E0825006	->E	2854	BCT	8250DB002854	716138	727026	53.28081925	-6.258431944
14068	15249	Broadford Road (Chestnut Grove)	Ballinteer	E0825006	->NW	2850	BCT	8250DB002850	716329	726904	53.27968149	-6.25561386
14069	15249	Broadford Road (Chestnut Grove)	Ballinteer	E0825006	->SE	2855	BCT	8250DB002855	716360	726850	53.27918962	-6.255169005
14070	15250	Broadford Lawn	Ballinteer	E0825006	->S	2856	BCT	8250DB002856	716373	726699	53.27783036	-6.255029431
14071	15250	Broadford Lawn	Ballinteer	E0825006	->N2	284	BCT	8250DB002849	716368	726655	53.27743621	-6.255120467
14072	15251	Broadford Road (Broadford Rise)	Ballinteer	E0825006	->N1	2848	BCT	8250DB002848	716351	726423	53.27535591	-6.255460126
14073	15251	Broadford Road (Broadford Rise)	Ballinteer	E0825006	->S	2857	BCT	8250DB002857	716379	726502	53.27605942	-6.255011604
14074	15252	Broadford Road	Ballinteer	E0825006	->W	285	BCT	8250DB002851	716147	727012	53.28069152	-6.258302166
14075	15253	Ballinteer Road	Ballinteer	E0825006	->N1	2863	BCT	8250DB002863	716995	727329	53.28335272	-6.245475716
14076	15253	Ballinteer Road	Ballinteer	E0825006	->N2	286	BCT	8250DB002862	717034	727225	53.28240991	-6.244929438
14077	15254	Castlebrook Estate	Dundrum (Dun Laoghaire-Rathdown)	E0825002	->S	2864	BCT	8250DB002864	716942	727635	53.28611315	-6.246157546
14078	15255	Holy Cross Church	Dundrum (Dun Laoghaire-Rathdown)	E0825002	->NW	2865	BCT	8250DB002865	717072	728037	53.28969555	-6.244060777
14079	15256	Wesley College	Ballinteer	E0825006	->S	286	BCT	8250DB002861	717036	726811	53.27869059	-6.245051859
14080	15257	Ballintyre Woods	Ballinteer	E0825006	->S	2858	BCT	8250DB002858	716356	726307	53.2743128	-6.255427633
14081	15258	Ballinteer Avenue (Mayfield Terrace)	Ballinteer	E0825006	->SW	2860	BCT	8250DB002860	716935	726722	53.27791339	-6.246598301
14082	15259	Sweet Briar Lane	Kilmacud	E0825010	->E	30	BCT	8250DB003021	718588	728006	53.28908025	-6.221346096
14083	15259	Sweet Briar Lane	Kilmacud	E0825010	->W2	3024	BCT	8250DB003024	718532	727993	53.28897599	-6.222190423
14084	15260	Mount Anville Primary School	Goatstown	E0825016	->E	30	BCT	8250DB003022	718876	727987	53.2888451	-6.217035895
14085	15261	Mount Anville School	Kilmacud	E0825010	->W	3023	BCT	8250DB003023	718814	727979	53.28878713	-6.217968302
14086	15262	Lower Kilmacud Road (Drummartin Close)	Kilmacud	E0825010	->E1	4476	BCT	8250DB004476	718343	728009	53.28916192	-6.225017701
14087	15262	Lower Kilmacud Road (Drummartin Close)	Kilmacud	E0825010	->E	3020	BCT	8250DB003020	718345	728013	53.28919741	-6.22498623
14088	15262	Lower Kilmacud Road (Drummartin Close)	Kilmacud	E0825010	->W1	3025	BCT	8250DB003025	718297	727990	53.28900152	-6.225714349
14089	15263	Goatstown Road (Goatstown Avenue)	Goatstown	E0825016	->SE	3016	BCT	8250DB003016	717778	728804	53.29642898	-6.233192781
14090	15263	Goatstown Road (Goatstown Avenue)	Goatstown	E0825016	->NW2	302	BCT	8250DB003029	717773	728790	53.29630433	-6.233272938
14091	15264	Goatstown Road (Farmhill Road)	Goatstown	E0825016	->NW1	3028	BCT	8250DB003028	717887	728615	53.29470702	-6.231628648
14092	15264	Goatstown Road (Farmhill Road)	Goatstown	E0825016	->SE	3017	BCT	8250DB003017	717922	728575	53.29433993	-6.231118751
14093	15265	Drummartin Terrace	Goatstown	E0825016	->SE	3018	BCT	8250DB003018	718093	728321	53.29202026	-6.228649435
14094	15265	Drummartin Terrace	Goatstown	E0825016	->NW	3027	BCT	8250DB003027	718067	728340	53.29219672	-6.22903216
14095	15268	Blackrock Park	Blackrock (DunLaoghaire-Rathdown)	E0825014	->SE	303	BCT	8250DB003032	721166	729545	53.30232154	-6.182113757
14096	15269	George's Avenue	Blackrock (DunLaoghaire-Rathdown)	E0825014	->SE	3033	BCT	8250DB003033	721428	729508	53.30192923	-6.178199224
14097	15270	Drummartin Road (Eden Park Drive)	Kilmacud	E0825010	->S	301	BCT	8250DB003019	718181	728128	53.29026699	-6.227401946
14098	15270	Drummartin Road (Eden Park Drive)	Kilmacud	E0825010	->NW	3026	BCT	8250DB003026	718142	728192	53.29085058	-6.227962805
14099	15272	Larchfield Road	Clonskeagh	E0822048	->N	3030	BCT	8250DB003030	717749	729107	53.29915719	-6.233515255
14100	15272	Larchfield Road	Clonskeagh	E0822048	->S	3015	BCT	8250DB003015	717735	729030	53.29846863	-6.23375372
14101	15273	Grange Road (Stonemasons Way)	Ballinteer	E0825006	->SE	297	BCT	8250DB002971	715762	726514	53.27630219	-6.26425388
14102	15274	Grange Hall Estate	Ballinteer	E0825006	->NW	2976	BCT	8250DB002976	716360	726056	53.27205722	-6.255459512
14103	15276	Grange Road (Grange Wood)	Rathfarnham	E0823016	->SE1	2970	BCT	8250DB002970	715554	726716	53.27816208	-6.267297685
14104	15277	Luke's Crescent	Windy Arbour	E0825015	->N	2897	BCT	8250DB002897	716850	730091	53.30819516	-6.24663307
14105	15278	Bird Avenue (Dundrum Road)	Clonskeagh	E0822048	->E	301	BCT	8250DB003012	717024	729771	53.30528229	-6.244141462
14106	15278	Bird Avenue (Dundrum Road)	Clonskeagh	E0822048	->W	30	BCT	8250DB003011	717007	729755	53.30514231	-6.2444023
14107	15279	Harlech Downs Estate	Clonskeagh	E0822048	->NE	303	BCT	8250DB003031	717743	729359	53.30142217	-6.233511786
14108	15279	Harlech Downs Estate	Clonskeagh	E0822048	->S	3014	BCT	8250DB003014	717773	729218	53.30014894	-6.233114227
14109	15281	Bray Road (Old Bray Road)	Cornelscourt	E0825021	->NW	2996	BCT	8250DB002996	722234	726059	53.27076364	-6.167439907
14111	15282	Ballyowen Road (junction at Castle Road)	Lucan	E0823011	->S	460	BCT	8230DB004602	704902	734202	53.34762647	-6.424477393
14112	15282	Ballyowen Road (junction at Castle Road)	Lucan	E0823011	->N	463	BCT	8230DB004632	704881	734197	53.34758571	-6.424794318
14113	15283	Colthurst Crescent	Ballyowen	E0823026	->SE	4603	BCT	8230DB004603	705189	734038	53.3460962	-6.420223212
14114	15284	Earlsfort Roundabout	Ballyowen	E0823026	->S	4604	BCT	8230DB004604	705300	733852	53.34440319	-6.418618701
14115	15285	Newland's Road	Ballyowen	E0823026	->E	462	BCT	8230DB004629	705063	733745	53.34348906	-6.422211948
14116	15285	Newland's Road	Ballyowen	E0823026	->W	4605	BCT	8230DB004605	705078	733728	53.34333336	-6.421992418
14117	15286	Ballyowen Road (Ballyowen Park)	Lucan	E0823011	->SE	460	BCT	8230DB004601	705041	735110	53.35575592	-6.422089347
14118	15287	Business Park	Nangor	E0823024	->SE	4576	BCT	8230DB004576	704317	731043	53.31936297	-6.434299696
14119	15287	Business Park	Nangor	E0823024	->NW	4545	BCT	8230DB004545	704312	731034	53.3192831	-6.43437767
14120	15288	Rossmore Road	Templeogue	E0823019	->NE	486	BCT	8230DB004861	711914	728686	53.29663926	-6.321158728
14121	15289	Saint Jude's GAA Club	Templeogue	E0823019	->S	4578	BCT	8230DB004578	711581	728781	53.29756285	-6.326118406
14122	15290	Slip Road onto the N4	Ballyowen	E0823026	->SW	45	BCT	8230DB004599	704920	735307	53.35754968	-6.423840929
14123	15291	Saint Finnian's Estate	Lucan	E0823011	->SW	46	BCT	8230DB004611	703879	734322	53.3489063	-6.439796182
14124	15291	Saint Finnian's Estate	Lucan	E0823011	->NE	4627	BCT	8230DB004627	703898	734355	53.34919903	-6.439500101
14125	15292	Arthur Griffith Park	Lucan	E0823011	->SW	461	BCT	8230DB004612	703705	734156	53.34744916	-6.442462871
14126	15292	Arthur Griffith Park	Lucan	E0823011	->NE	4626	BCT	8230DB004626	703682	734140	53.34730993	-6.442813405
14127	15293	Arthur Griffith Park Estate	Lucan	E0823011	->SW	4613	BCT	8230DB004613	703575	733890	53.34508498	-6.44450154
14128	15294	Newcastle Road	Lucan	E0823011	->N	4616	BCT	8230DB004616	703125	734181	53.34778709	-6.451162204
14129	15294	Newcastle Road	Lucan	E0823011	->S	4620	BCT	8230DB004620	703143	734159	53.34758595	-6.450899136
14130	15296	Foxborough Estate	Ballyowen	E0823026	->W	4606	BCT	8230DB004606	704813	733325	53.33976554	-6.426103748
14131	15296	Foxborough Estate	Ballyowen	E0823026	->E	461	BCT	8230DB004619	704794	733342	53.33992202	-6.426383315
14132	15297	Moy Glas Dene Estate	Lucan	E0823011	->W	4607	BCT	8230DB004607	704537	733383	53.34034117	-6.430227382
14133	15297	Moy Glas Dene Estate	Lucan	E0823011	->E	4623	BCT	8230DB004623	704510	733391	53.34041837	-6.43063002
14134	15298	Griffeen Road (Griffeen Glen)	Lucan	E0823011	->N	4608	BCT	8230DB004608	704392	733610	53.34240905	-6.432329063
14135	15300	Rathlawns (Green Lane)	Rathcoole (South Dublin)	E0823015	->NE	4564	BCT	8230DB004564	701423	726379	53.27802441	-6.479208396
14138	15301	Watery Lane (Riversdale Estate)	Clondalkin	E0823022	->NE	4550	BCT	8230DB004550	707232	731726	53.32491658	-6.390336008
14139	15302	Woodford Walk	Clondalkin	E0823022	->SE	455	BCT	8230DB004551	707722	731913	53.32649703	-6.38292027
14140	15303	Roundabout	Clondalkin	E0823022	->NE	4537	BCT	8230DB004537	706491	730146	53.31087221	-6.401984836
14141	15304	Hazelwood Crescent	Clondalkin	E0823022	->E	453	BCT	8230DB004532	706271	730268	53.31201236	-6.405243921
14142	15305	Saint John's Lawn	Clondalkin	E0823022	->N	4535	BCT	8230DB004535	706078	730668	53.31564444	-6.408005223
14143	15306	Hazelwood View	Clondalkin	E0823022	->E	4536	BCT	8230DB004536	706255	730279	53.31211439	-6.40548024
14144	15307	Peamount Road (Newcastle Golf Centre)	Newcastle (South Dublin)	E0823012	->E	4558	BCT	8230DB004558	701822	730790	53.31757554	-6.471813739
14145	15307	Peamount Road (Newcastle Golf Centre)	Newcastle (South Dublin)	E0823012	->W	455	BCT	8230DB004559	701841	730786	53.31753595	-6.471529975
14146	15308	Johnstown Road (St.Patrick's Crescent)	Rathcoole (South Dublin)	E0823015	->NE	3443	BCT	8230DB003443	701574	726666	53.28057388	-6.47685341
14147	15308	Johnstown Road (St.Patrick's Crescent)	Rathcoole (South Dublin)	E0823015	->SW	4560	BCT	8230DB004560	701531	726545	53.27949507	-6.477536605
